status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.subsection_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.meta.hits,response.meta.offset,response.meta.time
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The country’s lockdowns to keep the coronavirus at bay may have helped spur an outbreak of a flulike illness in children.,https://www.nytimes.com/2021/07/11/world/asia/new-zealand-where-covid-19-is-dormant-fights-another-respiratory-virus-and-other-news-from-around-the-world.html,The country’s lockdowns to keep the coronavirus at bay may have helped spur an outbreak of a flulike illness in children.,"Strict lockdowns in New Zealand last year appear to have contributed to a recent outbreak in children of respiratory syncytial virus, or R.S.V., a highly contagious, flulike illness whose symptoms include a runny nose, coughing, sneezing and fever.",NA,NA,The New York Times,2021-07-11T13:30:50+0000,article,Foreign,World,Asia Pacific,News,nyt://article/93893af5-8063-5c29-9e20-cd5145cb842c,653,nyt://article/93893af5-8063-5c29-9e20-cd5145cb842c,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Iran’s daily caseload has been rising, and only 2 percent of its population is fully vaccinated.",https://www.nytimes.com/2021/07/11/world/middleeast/iran-covid-vaccines-armenia.html,"Iran’s daily caseload has been rising, and only 2 percent of its population is fully vaccinated.",Thousands of Iranians frustrated with the government’s chaotic vaccine rollout and desperate for protection after enduring wave after wave of the coronavirus are flocking by air and land to neighboring Armenia to be vaccinated against Covid-19.,NA,NA,The New York Times,2021-07-11T15:45:48+0000,article,Foreign,World,Middle East,News,nyt://article/b3f64014-cc63-5aac-86ed-bbd84f22f5af,660,nyt://article/b3f64014-cc63-5aac-86ed-bbd84f22f5af,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Francis made his first public appearance since the operation, greeting the faithful gathered in the courtyard of Rome’s Gemelli hospital, his voice appearing weak at times.",https://www.nytimes.com/2021/07/11/world/europe/pope-francis-surgery-sunday-prayer.html,"Francis made his first public appearance since the operation, greeting the faithful gathered in the courtyard of Rome’s Gemelli hospital, his voice appearing weak at times.","ROME — Pope Francis on Sunday made his first public appearance since undergoing colon surgery last week, greeting the faithful from a balcony at Gemelli hospital in Rome.",A,4,The New York Times,2021-07-11T15:46:42+0000,article,Foreign,World,Europe,News,nyt://article/d2f72776-186b-5caa-a249-29499332b43f,804,nyt://article/d2f72776-186b-5caa-a249-29499332b43f,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Beijing’s aggression in the South China Sea has harmed the fishermen’s livelihood for years, and now the lessons of Scarborough Shoal are playing out elsewhere in the disputed waters.",https://www.nytimes.com/2021/07/11/world/asia/philippines-south-china-sea-fishermen.html,"Beijing’s aggression in the South China Sea has harmed the fishermen’s livelihood for years, and now the lessons of Scarborough Shoal are playing out elsewhere in the disputed waters.","MASINLOC, the Philippines — The fishermen along the western coast of Luzon Island, in the Philippines, have known for generations that the seas, the tides and the weather can determine their fortunes. More recently, they have added China to that list.",A,9,The New York Times,2021-07-11T19:34:22+0000,article,Foreign,World,Asia Pacific,News,nyt://article/d949021d-9b92-5414-b571-8f167a7fd0e5,1258,nyt://article/d949021d-9b92-5414-b571-8f167a7fd0e5,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Pope Francis greeted the faithful from a balcony at Gemelli hospital in Rome on Sunday, his first public appearance since undergoing colon surgery last week.",https://www.nytimes.com/video/world/europe/100000007860750/pope-francis-hospital-balcony-prayer.html,"Pope Francis greeted the faithful from a balcony at Gemelli hospital in Rome on Sunday, his first public appearance since undergoing colon surgery last week.","Pope Francis greeted the faithful from a balcony at Gemelli hospital in Rome on Sunday, his first public appearance since undergoing colon surgery last week.",NA,NA,AP,2021-07-11T15:46:36+0000,multimedia,,World,Europe,Video,nyt://video/1930da7a-dbc0-5d61-bdaf-4cb4bc1b3400,0,nyt://video/1930da7a-dbc0-5d61-bdaf-4cb4bc1b3400,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The 11-day war between Israel and Hamas ended in May, but for Israelis living and working within range of Gaza, the fear of attack is ever present. We spoke with four people affected by rockets and mortars about their decisions to stay on or leave.",https://www.nytimes.com/video/world/middleeast/100000007826499/israel-hamas-war.html,"The 11-day war between Israel and Hamas ended in May, but for Israelis living and working within range of Gaza, the fear of attack is ever present. We spoke with four people affected by rockets and mortars about their decisions to stay on or leave...","The 11-day war between Israel and Hamas ended in May, but for Israelis living and working within range of Gaza, the fear of attack is ever present. We spoke with four people affected by rockets and mortars about their decisions to stay on or leave.",NA,NA,The New York Times,2021-07-11T09:00:01+0000,multimedia,,World,Middle East,Video,nyt://video/a7a4e523-cc68-50db-87af-c4c6fd641731,0,nyt://video/a7a4e523-cc68-50db-87af-c4c6fd641731,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Intellectuals, activists and others say the country needs to find a solution on its own, and that international intervention has damaged their country.",https://www.nytimes.com/2021/07/10/world/americas/haiti-us-troops-opposition.html,"Intellectuals, activists and others say the country needs to find a solution on its own, and that international intervention has damaged their country.","Intellectuals and members of Haiti’s civil society quickly criticized a call by Haitian officials for the United States to send in troops, citing earlier interventions by foreign powers and international organizations that further destabilized Haiti and left a trail of abuses.",NA,NA,The New York Times,2021-07-10T14:22:15+0000,article,Foreign,World,Americas,News,nyt://article/0ddf85f6-a6ac-595d-a91b-8ab4c230b272,587,nyt://article/0ddf85f6-a6ac-595d-a91b-8ab4c230b272,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Busloads of residents went to tour the charred town of Lytton, British Columbia, this week and found it almost unrecognizable.",https://www.nytimes.com/2021/07/10/world/canada/canadian-wildfire-british-columbia.html,"Busloads of residents went to tour the charred town of Lytton, British Columbia, this week and found it almost unrecognizable.","TORONTO — Something strange was happening to the acacia trees in Lytton, British Columbia.",A,9,The New York Times,2021-07-10T16:00:00+0000,article,Foreign,World,Canada,News,nyt://article/3ea3c10e-cd94-5aa9-ad04-f0a7d5de3ed8,980,nyt://article/3ea3c10e-cd94-5aa9-ad04-f0a7d5de3ed8,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"An explosion in a park near the state broadcasting company rocked Iran’s capital early Saturday morning. No casualties were reported, and it was uncertain if the blast was an attack or accident.",https://www.nytimes.com/2021/07/09/world/middleeast/iran-tehran-explosion-state-tv.html,"An explosion in a park near the state broadcasting company rocked Iran’s capital early Saturday morning. No casualties were reported, and it was uncertain if the blast was an attack or accident.","A loud blast rocked northern Tehran near the headquarters of the state broadcasting company in the early hours of Saturday morning, according to security authorities speaking to official state media.",NA,NA,The New York Times,2021-07-09T22:22:35+0000,article,Foreign,World,Middle East,News,nyt://article/59c7d712-d1e5-5cd7-9441-a635af6d7a37,200,nyt://article/59c7d712-d1e5-5cd7-9441-a635af6d7a37,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Britain is struggling to end its dependence on the traumatizing seizure of data from victims’ phones. Pervasive rape culture is making it difficult.,https://www.nytimes.com/2021/07/10/world/europe/rape-britain-metoo.html,Britain is struggling to end its dependence on the traumatizing seizure of data from victims’ phones. Pervasive rape culture is making it difficult.,"Things were supposed to be different this time, Brooke thought in disbelief as the police officer demanded that she hand over every scrap of data on her phone to investigators — not because she was suspected of a crime, but because she was the victim of one. Years earlier, a man who Brooke had until then considered a friend pulled her into a London alley, pushed her against a wall, choked her and violently sexually assaulted her. Her fear and humiliation, more than just the invasion of her body, seemed to be his goal. Several times, she said, she broke free, only to have him catch her, throw her back against the wall, and assault her again.",A,11,The New York Times,2021-07-10T16:31:44+0000,article,Foreign,World,Europe,News,nyt://article/6dc1030c-01dd-5b0d-8d22-c84bea742587,1487,nyt://article/6dc1030c-01dd-5b0d-8d22-c84bea742587,1946,910,18
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Thousands of children lost their parents during a calamitous wave of infections. While the government is vowing to help them, many face the risk of neglect and exploitation when the attention fades.",https://www.nytimes.com/2021/07/10/world/asia/india-covid-orphans.html,"Thousands of children lost their parents during a calamitous wave of infections. While the government is vowing to help them, many face the risk of neglect and exploitation when the attention fades.","PATTAPUR, India — In a small, colorfully painted house on India’s eastern coast, G. Sonali Reddy cooks meals and feeds her younger siblings by day and rocks them to sleep at night, hoping to assuage their fears, just as her mother would.",A,4,The New York Times,2021-07-10T09:00:17+0000,article,Foreign,World,Asia Pacific,News,nyt://article/9a7f720a-1078-57e1-b7fb-efc6cd5d9db7,1192,nyt://article/9a7f720a-1078-57e1-b7fb-efc6cd5d9db7,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The cows don’t have to produce milk. The pigs sleep late. No animal on this former dairy farm serves a human need. Their only purpose is to live peacefully — and provoke questions about how we eat.,https://www.nytimes.com/2021/07/10/world/europe/germany-cow-retirement-home.html,The cows don’t have to produce milk. The pigs sleep late. No animal on this former dairy farm serves a human need. Their only purpose is to live peacefully — and provoke questions about how we eat.,"BUTJADINGEN, Germany — Tom will lay his head in the lap of anyone who sits down to rub his neck, while Tilda prefers just to nuzzle her young son. Cuddles aren’t really Chaya’s thing, but if she’s in the mood, she’ll play pugnaciously with a bale of hay as if it’s a giant ball.",A,12,The New York Times,2021-07-10T16:35:27+0000,article,Foreign,World,Europe,News,nyt://article/a04273cd-1bac-57e0-a956-1f6d2f637f43,1283,nyt://article/a04273cd-1bac-57e0-a956-1f6d2f637f43,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The contest for power is taking place on two levels. One battle pits current politicians against one another; the other is among power brokers vying for control behind the scenes.,https://www.nytimes.com/2021/07/10/world/americas/haiti-president-assassination.html,The contest for power is taking place on two levels. One battle pits current politicians against one another; the other is among power brokers vying for control behind the scenes.,"The assassination of Haiti’s president has thrown the nation into disarray, spawned shootouts on the streets and left terrified citizens cowering in their homes. But behind the scenes a bigger, high-stakes battle for control of the country is already accelerating.",A,8,The New York Times,2021-07-10T17:54:55+0000,article,Foreign,World,Americas,News,nyt://article/a7b98b5f-104d-528d-ba6a-69515109d25c,1603,nyt://article/a7b98b5f-104d-528d-ba6a-69515109d25c,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Ramadi was the site of some of the fiercest fighting against U.S. troops during the Iraq war, then came a devastating fight with ISIS. Now, it’s emerging as one of Iraq’s most stable cities.",https://www.nytimes.com/2021/07/10/world/middleeast/after-years-as-a-battleground-investment-boom-lifts-iraqi-city.html,"Ramadi was the site of some of the fiercest fighting against U.S. troops during the Iraq war, then came a devastating fight with ISIS. Now, it’s emerging as one of Iraq’s most stable cities.","RAMADI, Iraq — On the banks of the Euphrates River, the iron beams and bricks are going up for a 20-story luxury hotel with swimming pools, a spa, and restaurants jutting out into the blue-green waters at the edge of the Iraqi city of Ramadi.",A,6,The New York Times,2021-07-10T16:33:20+0000,article,Foreign,World,Middle East,News,nyt://article/aa33f647-a943-5132-a759-e2d2889656c5,1197,nyt://article/aa33f647-a943-5132-a759-e2d2889656c5,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Valued at $3.4 million, a Haitian senator’s Montreal villa has become a potent emblem of the growing gap between Haiti’s impoverished citizens and its wealthy political elite.",https://www.nytimes.com/2021/07/10/world/canada/Haiti-Canada-Celestin-corruption.html,"Valued at $3.4 million, a Haitian senator’s Montreal villa has become a potent emblem of the growing gap between Haiti’s impoverished citizens and its wealthy political elite.","MONTREAL — He is one of the few lawmakers left in Haiti, a close ally of the assassinated president who has kept his seat while the country’s democratic institutions have been whittled away.",A,1,The New York Times,2021-07-10T09:00:13+0000,article,Foreign,World,Canada,News,nyt://article/d0bb605c-a19e-581e-8dd0-82777760cbeb,2031,nyt://article/d0bb605c-a19e-581e-8dd0-82777760cbeb,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Until her husband was assassinated in 1981, she pushed him to enact measures aimed at improving women’s rights and education.",https://www.nytimes.com/2021/07/10/world/middleeast/jehan-sadat-dead.html,"Until her husband was assassinated in 1981, she pushed him to enact measures aimed at improving women’s rights and education.","CAIRO — Jehan Sadat, the widow of former President Anwar el-Sadat of Egypt, whom she pushed to enact a series of measures aimed at improving women’s rights, died on Friday in Cairo. She was 87.",A,24,The New York Times,2021-07-10T13:17:14+0000,article,Obits,World,Middle East,Obituary (Obit),nyt://article/d0e422e7-70cb-5283-b68b-2df6a33ec665,897,nyt://article/d0e422e7-70cb-5283-b68b-2df6a33ec665,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,At least 20 people were arrested in the assassination of the Haitian president — 18 Colombians and 2 Americans of Haitian descent — on a day of deepening mystery.,https://www.nytimes.com/2021/07/09/world/americas/haiti-us-troops-colombians.html,At least 20 people were arrested in the assassination of the Haitian president — 18 Colombians and 2 Americans of Haitian descent — on a day of deepening mystery.,"After 24 hours of wild gun battles with suspects in the assassination of Haiti’s president, the nation’s authorities announced the arrests of 20 people and called on the United States to send troops to help protect crucial infrastructure.",A,1,The New York Times,2021-07-09T23:06:34+0000,article,Foreign,World,Americas,News,nyt://article/d1200b4b-3e72-5610-9340-93589887b937,1654,nyt://article/d1200b4b-3e72-5610-9340-93589887b937,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Three brothers of President Gotabaya Rajapaksa now hold top posts in his government. Two of his nephews have official positions, too.",https://www.nytimes.com/2021/07/10/world/asia/sri-lanka-basil-rajapaksa.html,"Three brothers of President Gotabaya Rajapaksa now hold top posts in his government. Two of his nephews have official positions, too.",The first attempt by a Rajapaksa to return to power in Sri Lanka was brief.,A,6,The New York Times,2021-07-10T13:27:41+0000,article,Foreign,World,Asia Pacific,News,nyt://article/dd14c656-dee7-5cf0-87a1-5cd23938166e,1098,nyt://article/dd14c656-dee7-5cf0-87a1-5cd23938166e,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"This week, Canada’s largest Indigenous organization selected a woman as its chief for the first time and an Inuk was named governor general. But Canada’s first Indigenous justice minister said she’s leaving politics.",https://www.nytimes.com/2021/07/09/world/canada/canada-indigenous-women.html,"This week, Canada’s largest Indigenous organization selected a woman as its chief for the first time and an Inuk was named governor general. But Canada’s first Indigenous justice minister said she’s leaving politics.","It was an exceptional week of news for Indigenous women, starting with the appointment of Mary Simon, an Inuk from northern Quebec, as Canada’s first Indigenous governor general.",NA,NA,The New York Times,2021-07-09T22:27:22+0000,article,Foreign,World,Canada,News,nyt://article/fee7d2a4-dc94-5bc9-96cb-2f1d568fe31a,1097,nyt://article/fee7d2a4-dc94-5bc9-96cb-2f1d568fe31a,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Colombian authorities confirmed that its citizens, suspected of participating in the assassination of Haiti’s president, traveled to the country in two groups by way of the Dominican Republic.",https://www.nytimes.com/video/world/americas/100000007859674/haiti-colombia-president-assassination.html,"Colombian authorities confirmed that its citizens, suspected of participating in the assassination of Haiti’s president, traveled to the country in two groups by way of the Dominican Republic.","Colombian authorities confirmed that its citizens, suspected of participating in the assassination of Haiti’s president, traveled to the country in two groups by way of the Dominican Republic.",NA,NA,The New York Times,2021-07-09T22:46:01+0000,multimedia,,World,Americas,Video,nyt://video/61104158-e436-5e8b-90a0-d50e10f7696f,0,nyt://video/61104158-e436-5e8b-90a0-d50e10f7696f,1946,920,32
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The insurgent assaulted a vital city in Afghanistan’s south on Friday, less than 24 hours after President Biden reaffirmed his decision to withdraw from the country.",https://www.nytimes.com/2021/07/09/world/asia/taliban-kandahar-afghanistan.html,"The insurgent assaulted a vital city in Afghanistan’s south on Friday, less than 24 hours after President Biden reaffirmed his decision to withdraw from the country.","KABUL, Afghanistan — Taliban forces on Friday penetrated Kandahar, Afghanistan’s second-largest city, in a new phase of a sweeping insurgent offensive that has captured territory across the country since May 1, when U.S. forces began withdrawing.",A,5,The New York Times,2021-07-09T17:44:40+0000,article,Foreign,World,Asia Pacific,News,nyt://article/05519b43-e05a-518d-9c39-156488cdc0cf,1016,nyt://article/05519b43-e05a-518d-9c39-156488cdc0cf,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The blaze, at a seven-story building where fruit drinks, packing materials and plastic packaging were made, burned for nearly 24 hours.",https://www.nytimes.com/2021/07/09/world/asia/bangladesh-factory-fire.html,"The blaze, at a seven-story building where fruit drinks, packing materials and plastic packaging were made, burned for nearly 24 hours.","DHAKA, Bangladesh — At least 51 people died in a fire on Thursday evening at an industrial building outside the Bangladeshi capital, Dhaka, the latest disaster in a country with a long history of unsafe working conditions in its factories.",A,7,The New York Times,2021-07-09T12:01:22+0000,article,Foreign,World,Asia Pacific,News,nyt://article/05e1f3dc-62ba-5aa6-8871-a50951a9c106,591,nyt://article/05e1f3dc-62ba-5aa6-8871-a50951a9c106,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Armed groups have become increasingly powerful in Haiti, playing on the political instability and the growing poverty to seize control of large swaths of big cities.",https://www.nytimes.com/2021/07/09/world/americas/political-instability-was-fueling-a-rise-in-gang-violence-even-before-the-president-was-killed.html,"Armed groups have become increasingly powerful in Haiti, playing on the political instability and the growing poverty to seize control of large swaths of big cities.",The assassination of President Jovenel Moïse on Wednesday by gunmen who broke into his private residence was a stark reminder of the violence that has plagued Haiti for years and escalated in recent weeks.,NA,NA,The New York Times,2021-07-09T10:39:01+0000,article,Foreign,World,Americas,News,nyt://article/1f055319-d033-506e-b173-30226e5d503f,355,nyt://article/1f055319-d033-506e-b173-30226e5d503f,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The two men maintained that the plot to kill President Jovenel Moïse had been planned intensively for a month, a judge involved with the investigation said.",https://www.nytimes.com/2021/07/09/world/americas/two-arrested-americans-claim-they-were-just-translators-in-the-assassination-plot-a-haitian-judge-says.html,"The two men maintained that the plot to kill President Jovenel Moïse had been planned intensively for a month, a judge involved with the investigation said.","Two Americans arrested in connection with the assassination of President Jovenel Moïse of Haiti this week said that they were not in the room when he was killed and that they had worked only as translators for the hit squad, a Haitian judge said on Friday.",NA,NA,The New York Times,2021-07-09T08:46:06+0000,article,Foreign,World,Americas,News,nyt://article/2383a9fe-2be6-5802-9b4d-1e0580d5c29b,966,nyt://article/2383a9fe-2be6-5802-9b4d-1e0580d5c29b,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"During an attack in the early hours of Wednesday, a group of assassins fatally shot President Jovenel Moïse of Haiti and wounded his wife, Martine Moïse, in their private residence on the outskirts of the capital, Port-au-Prince.",https://www.nytimes.com/2021/07/09/world/americas/what-we-know-and-dont-know-about-the-assassination.html,,"During an attack in the early hours of Wednesday, a group of assassins fatally shot President Jovenel Moïse of Haiti and wounded his wife, Martine Moïse, in their private residence on the outskirts of the capital, Port-au-Prince.",NA,NA,The New York Times,2021-07-09T09:09:05+0000,article,Foreign,World,Americas,News,nyt://article/2bdacdf7-d86d-5d99-b908-21669c343f7e,208,nyt://article/2bdacdf7-d86d-5d99-b908-21669c343f7e,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A small soccer museum in Florence tells the story of the Italian national team, and the fans’ hopes for the Euro 2021 final match.",https://www.nytimes.com/2021/07/09/world/europe/italy-soccer-euro-football-museum.html,"A small soccer museum in Florence tells the story of the Italian national team, and the fans’ hopes for the Euro 2021 final match.","FLORENCE — Italy’s match against England in the Euro 2021 finals was a couple of days in the future, but on Friday fans of the team were visiting its past at the national football hall of fame in Florence.",A,8,The New York Times,2021-07-09T18:05:53+0000,article,Foreign,World,Europe,News,nyt://article/2d0739e5-b6e4-5d5e-9b4f-b44935759a75,852,nyt://article/2d0739e5-b6e4-5d5e-9b4f-b44935759a75,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,The incident was the second to affect a parachutists’ flight after a similar disaster in the country in 2019.,https://www.nytimes.com/2021/07/09/world/europe/sweden-skydivers-plane-crash.html,The incident was the second to affect a parachutists’ flight after a similar disaster in the country in 2019.,"A small propeller plane crashed Thursday evening in Sweden soon after taking off from an airport in Orebro, west of Stockholm, killing the nine people onboard — eight sky divers and the pilot.",A,5,The New York Times,2021-07-09T13:48:46+0000,article,Foreign,World,Europe,News,nyt://article/545c1cb2-2238-5a9f-a4d7-f0aba0c6fd70,347,nyt://article/545c1cb2-2238-5a9f-a4d7-f0aba0c6fd70,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"The political storm in Haiti intensified on Thursday as two competing prime ministers claimed the right to run the country, setting up an extraordinary power struggle over who has the legal authority to govern after the brazen assassination of President Jovenel Moïse in his home the day before.",https://www.nytimes.com/2021/07/09/world/americas/two-rivals-aim-to-take-control-in-haiti-as-the-presidents-death-leaves-a-power-vacuum.html,,"The political storm in Haiti intensified on Thursday as two competing prime ministers claimed the right to run the country, setting up an extraordinary power struggle over who has the legal authority to govern after the brazen assassination of President Jovenel Moïse in his home the day before.",NA,NA,The New York Times,2021-07-09T08:27:33+0000,article,Foreign,World,Americas,News,nyt://article/c28cba5f-d697-558f-bdaa-517a7ee004ff,243,nyt://article/c28cba5f-d697-558f-bdaa-517a7ee004ff,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Snow-capped mountains. Lush green valleys. And a string of unsolved disappearances.,https://www.nytimes.com/2021/07/09/world/australia/chasing-after-mysteries-in-victorias-high-country.html,Snow-capped mountains. Lush green valleys. And a string of unsolved disappearances.,I’ve spent most of the past week talking to people about ghost stories and real-life mysteries in a place where the boundaries between the two often seem hazy: the Victorian high country.,NA,NA,The New York Times,2021-07-09T07:45:39+0000,article,Foreign,World,Australia,News,nyt://article/ce61943c-815c-54e6-841f-f1ca683544dc,942,nyt://article/ce61943c-815c-54e6-841f-f1ca683544dc,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"A Russian grandmaster, he spent a decade working with the longtime world champion, who said Mr. Dokhoian gave him “stability and confidence.” He died of the coronavirus.",https://www.nytimes.com/2021/07/09/world/europe/yury-dokhoian-dead.html,"A Russian grandmaster, he spent a decade working with the longtime world champion, who said Mr. Dokhoian gave him “stability and confidence.” He died of the coronavirus.","Athletes are not the only ones who need coaches. All top chess players have them too. They are often experts at particular elements of the game, or openings, that a player feels he or she needs to work on.",B,10,The New York Times,2021-07-09T15:46:42+0000,article,Obits,World,Europe,Obituary (Obit),nyt://article/dcb87df9-67f6-55bf-b005-ce14c7f6502d,684,nyt://article/dcb87df9-67f6-55bf-b005-ce14c7f6502d,1946,930,12
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,A slimy secretion has coated harbors and beaches and smothered marine life. Warming waters are part of the problem.,https://www.nytimes.com/2021/07/09/world/europe/istanbul-sea-of-marmara-pollution.html,A slimy secretion has coated harbors and beaches and smothered marine life. Warming waters are part of the problem.,"BANDIRMA, Turkey — The Sea of Marmara, fabled for centuries for its blue waters and sparkling fish, laps the shores of Istanbul. Its perfect form inspired a 19th-century historian to describe the ancient city as “a diamond set between two sapphires.”",A,4,The New York Times,2021-07-09T14:22:43+0000,article,Foreign,World,Europe,News,nyt://article/e4fb4048-a9c1-5859-b0c8-c9f0db5b35d7,1196,nyt://article/e4fb4048-a9c1-5859-b0c8-c9f0db5b35d7,1946,940,38
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"There was a sense of relief when Jacob Zuma’s arrest went off without bloodshed, but his deeply divided party must now find a way forward.",https://www.nytimes.com/2021/07/09/world/africa/south-africa-anc.html,"There was a sense of relief when Jacob Zuma’s arrest went off without bloodshed, but his deeply divided party must now find a way forward.","NKANDLA, South Africa — The threat of bloodshed and civil unrest hung in the air for days, but it vanished quickly and painlessly under a star-freckled country sky.",A,7,The New York Times,2021-07-09T14:27:52+0000,article,Foreign,World,Africa,News,nyt://article/eb9a17b5-7bef-585a-a334-e2bc62e897f3,1218,nyt://article/eb9a17b5-7bef-585a-a334-e2bc62e897f3,1946,940,38
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,Omar Degan was born in Italy to Somali parents who fled before the African nation’s civil war. He’s now helping rebuild the country by looking to the past to build for the future.,https://www.nytimes.com/2021/07/09/world/africa/somalia-architect-omar-degan.html,Omar Degan was born in Italy to Somali parents who fled before the African nation’s civil war. He’s now helping rebuild the country by looking to the past to build for the future.,"The first time Omar Degan set foot in Mogadishu, in October 2017, he quickly grasped that it bore little resemblance to the picturesque cityscape his parents, Somali refugees who had fled to Europe, described to him growing up.",A,8,The New York Times,2021-07-09T09:00:29+0000,article,Foreign,World,Africa,News,nyt://article/fc7e26b0-8688-5509-94eb-c74604f7f6cb,1224,nyt://article/fc7e26b0-8688-5509-94eb-c74604f7f6cb,1946,940,38
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"Wayne Couzens had already admitted to kidnapping and raping the 33-year-old Ms. Everard, whose killing in March set off an outcry against gender violence in Britain.",https://www.nytimes.com/2021/07/09/world/europe/sarah-everard-wayne-couzens-murder-guilty.html,"Wayne Couzens had already admitted to kidnapping and raping the 33-year-old Ms. Everard, whose killing in March set off an outcry against gender violence in Britain.","LONDON — A London police officer on Friday pleaded guilty to murdering Sarah Everard, the British woman whose disappearance and killing this year set off a national movement demanding that the authorities do more to address violence against women.",A,7,The New York Times,2021-07-09T12:11:22+0000,article,Foreign,World,Europe,News,nyt://article/ffadf285-37c6-5ef8-ada3-995d635863c2,686,nyt://article/ffadf285-37c6-5ef8-ada3-995d635863c2,1946,940,38
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"At least 51 people died in a fire at an industrial building outside the Bangladeshi capital, Dhaka. The country has a long history of unsafe factory conditions.",https://www.nytimes.com/video/world/asia/100000007858522/bangladesh-factory-fire.html,"At least 51 people died in a fire at an industrial building outside the Bangladeshi capital, Dhaka. The country has a long history of unsafe factory conditions.","At least 51 people died in a fire at an industrial building outside the Bangladeshi capital, Dhaka. The country has a long history of unsafe factory conditions.",NA,NA,AP,2021-07-09T14:51:51+0000,multimedia,,World,Asia Pacific,Video,nyt://video/c136ab02-a39e-545b-9dc8-478834716b28,0,nyt://video/c136ab02-a39e-545b-9dc8-478834716b28,1946,940,38
OK,Copyright (c) 2021 The New York Times Company. All Rights Reserved.,"In videos filmed from nearby buildings and synchronized by the The New York Times, the group of commandos who appeared to be arriving to assassinate President Jovenel Moïse shouted that they were part of a U.S. Drug Enforcement Agency operation.",https://www.nytimes.com/video/world/americas/100000007857564/haiti-jovenel-moise-assassinated-dea.html,"In videos filmed from nearby buildings and synchronized by the The New York Times, the group of commandos who appeared to be arriving to assassinate President Jovenel Moïse shouted that they were part of a U.S. Drug Enforcement Agency operation.","In videos filmed from nearby buildings and synchronized by the The New York Times, the group of commandos who appeared to be arriving to assassinate President Jovenel Moïse shouted that they were part of a U.S. Drug Enforcement Agency operation.",NA,NA,The New York Times,2021-07-08T23:44:24+0000,multimedia,,World,Americas,Video,nyt://video/d95f7e3e-b886-53f7-ab28-385f0198b5ee,0,nyt://video/d95f7e3e-b886-53f7-ab28-385f0198b5ee,1946,940,38
